Date,Time,PM2.5,PM2.5 AQI,0
1/1/2014,1:00 AM,235,175,255.875
1/1/2014,2:00 AM,228,177,
1/1/2014,3:00 AM,260,181,
1/1/2014,4:00 AM,268,185,
1/1/2014,5:00 AM,234,191,
1/1/2014,6:00 AM,220,195,
1/1/2014,7:00 AM,210,199,
1/1/2014,8:00 AM,286,205,
1/1/2014,9:00 AM,331,213,
1/1/2014,10:00 AM,309,222,
1/1/2014,11:00 AM,338,229,
1/1/2014,12:00 PM,442,238,
1/1/2014,1:00 PM,325,251,
1/1/2014,2:00 PM,252,259,
1/1/2014,3:00 PM,172,265,
1/1/2014,4:00 PM,165,269,
1/1/2014,5:00 PM,151,274,
1/1/2014,6:00 PM,185,277,
1/1/2014,7:00 PM,222,281,
1/1/2014,8:00 PM,251,285,
1/1/2014,9:00 PM,263,290,
1/1/2014,10:00 PM,286,296,
1/1/2014,11:00 PM,261,303,
01/01/2014 24:00 AM,,247,304,
