Date,Time,PM2.5,PM2.5 AQI,0
,,,,255.875
,,,,217.08333333333334
,,,,229.16666666666666
,,,,392.2083333333333
,,,,536.5
5/1/2014,1:00 AM,435.0,413.0,
5/1/2014,2:00 AM,481.0,416.0,
5/1/2014,3:00 AM,488.0,421.0,
5/1/2014,4:00 AM,510.0,425.0,
5/1/2014,5:00 AM,543.0,430.0,
5/1/2014,6:00 AM,529.0,437.0,
5/1/2014,7:00 AM,497.0,442.0,
5/1/2014,8:00 AM,458.0,447.0,
5/1/2014,9:00 AM,473.0,449.0,
5/1/2014,10:00 AM,585.0,451.0,
5/1/2014,11:00 AM,649.0,453.0,
5/1/2014,12:00 PM,697.0,458.0,
5/1/2014,1:00 PM,720.0,470.0,
5/1/2014,2:00 PM,604.0,481.0,
5/1/2014,3:00 PM,492.0,489.0,
5/1/2014,4:00 PM,479.0,493.0,
5/1/2014,5:00 PM,385.0,497.0,
5/1/2014,6:00 PM,407.0,497.0,
5/1/2014,7:00 PM,492.0,500.0,
5/1/2014,8:00 PM,543.0,500.0,
5/1/2014,9:00 PM,590.0,500.0,
5/1/2014,10:00 PM,625.0,500.0,
5/1/2014,11:00 PM,612.0,500.0,
05/01/2014 24:00 AM,,582.0,500.0,
