Date,Time,PM2.5,0
,,,172.75
,,,146.79166666666666
,,,113.875
,,,144.75
,,,118.45833333333333
,,,170.91666666666666
,,,227.0
,,,231.25
,,,272.125
,,,205.25
,,,256.0
,,,272.4166666666667
,,,228.79166666666666
,,,200.875
,,,214.04166666666666
,,,210.0
,,,210.125
,,,227.75
,,,217.25
,,,212.45833333333334
,,,202.66666666666666
,,,149.875
,,,85.08333333333333
,,,102.875
,,,138.79166666666666
,,,153.08333333333334
,,,159.70833333333334
,,,147.375
,,,171.0
,,,133.41666666666666
,,,151.875
31/01/2015,1:00 AM,115.0,
31/01/2015,2:00 AM,121.0,
31/01/2015,3:00 AM,124.0,
31/01/2015,4:00 AM,115.0,
31/01/2015,5:00 AM,106.0,
31/01/2015,6:00 AM,104.0,
31/01/2015,7:00 AM,122.0,
31/01/2015,8:00 AM,182.0,
31/01/2015,9:00 AM,165.0,
31/01/2015,10:00 AM,141.0,
31/01/2015,11:00 AM,132.0,
31/01/2015,12:00 PM,100.0,
31/01/2015,1:00 PM,68.0,
31/01/2015,2:00 PM,55.0,
31/01/2015,3:00 PM,47.0,
31/01/2015,4:00 PM,56.0,
31/01/2015,5:00 PM,63.0,
31/01/2015,6:00 PM,71.0,
31/01/2015,7:00 PM,222.0,
31/01/2015,8:00 PM,182.0,
31/01/2015,9:00 PM,349.0,
31/01/2015,10:00 PM,365.0,
31/01/2015,11:00 PM,257.0,
31/01/2015 24:00 AM,,383.0,
