Date,Time,PM2.5,PM2.5 AQI,0
1/1/2013,1:00 AM,324.4,238,284.79583333333335
1/1/2013,2:00 AM,366.8,243,
1/1/2013,3:00 AM,290.7,250,
1/1/2013,4:00 AM,245.4,254,
1/1/2013,5:00 AM,220.3,259,
1/1/2013,6:00 AM,180.2,262,
1/1/2013,7:00 AM,140.0,264,
1/1/2013,8:00 AM,125.0,265,
1/1/2013,9:00 AM,111.0,265,
1/1/2013,10:00 AM,112.0,264,
1/1/2013,11:00 AM,129.4,263,
1/1/2013,12:00 PM,184.1,261,
1/1/2013,1:00 PM,284.8,261,
1/1/2013,2:00 PM,372.3,263,
1/1/2013,3:00 PM,456.7,270,
1/1/2013,4:00 PM,404.8,282,
1/1/2013,5:00 PM,328.1,290,
1/1/2013,6:00 PM,274.4,296,
1/1/2013,7:00 PM,285.0,299,
1/1/2013,8:00 PM,354.9,500,
1/1/2013,9:00 PM,395.5,500,
1/1/2013,10:00 PM,392.7,500,
1/1/2013,11:00 PM,442.1,500,
01/01/2013 24:00 AM,,414.5,500,
