Date,Time,PM2.5,0
,,,172.75
,,,146.79166666666666
,,,113.875
,,,144.75
,,,118.45833333333333
,,,170.91666666666666
,,,227.0
,,,231.25
,,,272.125
,,,205.25
,,,256.0
,,,272.4166666666667
,,,228.79166666666666
,,,200.875
,,,214.04166666666666
,,,210.0
,,,210.125
17/01/2015,1:00 AM,302.0,
17/01/2015,2:00 AM,281.0,
17/01/2015,3:00 AM,231.0,
17/01/2015,4:00 AM,207.0,
17/01/2015,5:00 AM,197.0,
17/01/2015,6:00 AM,177.0,
17/01/2015,7:00 AM,173.0,
17/01/2015,8:00 AM,187.0,
17/01/2015,9:00 AM,172.0,
17/01/2015,10:00 AM,193.0,
17/01/2015,11:00 AM,195.0,
17/01/2015,12:00 PM,242.0,
17/01/2015,1:00 PM,175.0,
17/01/2015,2:00 PM,160.0,
17/01/2015,3:00 PM,113.0,
17/01/2015,4:00 PM,95.0,
17/01/2015,5:00 PM,104.0,
17/01/2015,6:00 PM,98.0,
17/01/2015,7:00 PM,236.0,
17/01/2015,8:00 PM,245.0,
17/01/2015,9:00 PM,247.0,
17/01/2015,10:00 PM,282.0,
17/01/2015,11:00 PM,317.0,
17/01/2015 24:00 AM,,414.0,
