Date,Time,PM2.5,0
,,,172.75
,,,146.79166666666666
,,,113.875
,,,144.75
,,,118.45833333333333
,,,170.91666666666666
,,,227.0
,,,231.25
,,,272.125
,,,205.25
,,,256.0
,,,272.4166666666667
,,,228.79166666666666
,,,200.875
,,,214.04166666666666
,,,210.0
,,,210.125
,,,227.75
,,,217.25
,,,212.45833333333334
,,,202.66666666666666
,,,149.875
,,,85.08333333333333
,,,102.875
,,,138.79166666666666
,,,153.08333333333334
,,,159.70833333333334
27/01/2015,1:00 AM,193.0,
27/01/2015,2:00 AM,184.0,
27/01/2015,3:00 AM,161.0,
27/01/2015,4:00 AM,160.0,
27/01/2015,5:00 AM,148.0,
27/01/2015,6:00 AM,142.0,
27/01/2015,7:00 AM,159.0,
27/01/2015,8:00 AM,203.0,
27/01/2015,9:00 AM,210.0,
27/01/2015,10:00 AM,230.0,
27/01/2015,11:00 AM,214.0,
27/01/2015,12:00 PM,144.0,
27/01/2015,1:00 PM,135.0,
27/01/2015,2:00 PM,124.0,
27/01/2015,3:00 PM,119.0,
27/01/2015,4:00 PM,132.0,
27/01/2015,5:00 PM,127.0,
27/01/2015,6:00 PM,126.0,
27/01/2015,7:00 PM,135.0,
27/01/2015,8:00 PM,167.0,
27/01/2015,9:00 PM,149.0,
27/01/2015,10:00 PM,154.0,
27/01/2015,11:00 PM,160.0,
27/01/2015 24:00 AM,,157.0,
