Date,Time,PM2.5,PM2.5 AQI,0
,,,,255.875
,,,,217.08333333333334
,,,,229.16666666666666
3/1/2014,1:00 AM,202,275.0,
3/1/2014,2:00 AM,219,274.0,
3/1/2014,3:00 AM,NoData,274.0,
3/1/2014,4:00 AM,315,269.0,
3/1/2014,5:00 AM,343,270.0,
3/1/2014,6:00 AM,227,273.0,
3/1/2014,7:00 AM,212,270.0,
3/1/2014,8:00 AM,186,267.0,
3/1/2014,9:00 AM,237,259.0,
3/1/2014,10:00 AM,213,254.0,
3/1/2014,11:00 AM,154,254.0,
3/1/2014,12:00 PM,153,251.0,
3/1/2014,1:00 PM,141,249.0,
3/1/2014,2:00 PM,137,249.0,
3/1/2014,3:00 PM,116,250.0,
3/1/2014,4:00 PM,126,250.0,
3/1/2014,5:00 PM,127,251.0,
3/1/2014,6:00 PM,184,252.0,
3/1/2014,7:00 PM,205,254.0,
3/1/2014,8:00 PM,262,256.0,
3/1/2014,9:00 PM,370,257.0,
3/1/2014,10:00 PM,532,263.0,
3/1/2014,11:00 PM,455,274.0,
03/01/2014 24:00 AM,,384,282.0,
