Date,Time,PM2.5,0
,,,172.75
,,,146.79166666666666
,,,113.875
,,,144.75
,,,118.45833333333333
,,,170.91666666666666
,,,227.0
,,,231.25
,,,272.125
,,,205.25
,,,256.0
,,,272.4166666666667
,,,228.79166666666666
,,,200.875
,,,214.04166666666666
,,,210.0
,,,210.125
,,,227.75
18/01/2015,1:00 AM,411.0,
18/01/2015,2:00 AM,406.0,
18/01/2015,3:00 AM,341.0,
18/01/2015,4:00 AM,306.0,
18/01/2015,5:00 AM,244.0,
18/01/2015,6:00 AM,229.0,
18/01/2015,7:00 AM,224.0,
18/01/2015,8:00 AM,225.0,
18/01/2015,9:00 AM,233.0,
18/01/2015,10:00 AM,213.0,
18/01/2015,11:00 AM,241.0,
18/01/2015,12:00 PM,191.0,
18/01/2015,1:00 PM,144.0,
18/01/2015,2:00 PM,152.0,
18/01/2015,3:00 PM,107.0,
18/01/2015,4:00 PM,96.0,
18/01/2015,5:00 PM,90.0,
18/01/2015,6:00 PM,98.0,
18/01/2015,7:00 PM,156.0,
18/01/2015,8:00 PM,212.0,
18/01/2015,9:00 PM,248.0,
18/01/2015,10:00 PM,283.0,
18/01/2015,11:00 PM,296.0,
18/01/2015 24:00 AM,,320.0,
